user_id,installed_at,created_at,updated_at,channel,campaign
u025530,2023-10-10 08:26:00,2023-10-10 09:11:00,2023-10-10 09:11:00,affiliate,brand_awareness
u025531,2023-10-10 22:12:00,2023-10-10 22:16:00,2023-10-10 22:16:00,affiliate,retargeting
u025532,2023-10-10 16:39:00,2023-10-10 17:16:00,2023-10-10 17:16:00,affiliate,retargeting
u025533,2023-10-10 07:13:00,2023-10-10 08:09:00,2023-10-10 08:09:00,affiliate,retargeting
u025534,2023-10-11 12:49:00,2023-10-11 13:07:00,2023-10-11 13:07:00,google_ads,new_user_promo
u025535,2023-10-11 21:58:00,2023-10-11 22:29:00,2023-10-11 22:29:00,google_ads,new_user_promo
u025536,2023-10-11 00:57:00,2023-10-11 01:30:00,2023-10-11 01:30:00,google_ads,new_user_promo
u025537,2023-10-11 20:33:00,2023-10-11 21:18:00,2023-10-11 21:18:00,google_ads,new_user_promo
u025538,2023-10-11 08:47:00,2023-10-11 09:33:00,2023-10-11 09:33:00,google_ads,new_user_promo
u025539,2023-10-11 10:14:00,2023-10-11 10:16:00,2023-10-11 10:16:00,google_ads,new_user_promo
u025540,2023-10-11 13:09:00,2023-10-11 13:31:00,2023-10-11 13:31:00,google_ads,summer_sale
u025541,2023-10-11 21:29:00,2023-10-11 21:47:00,2023-10-11 21:47:00,google_ads,summer_sale
u025542,2023-10-11 12:06:00,2023-10-11 12:58:00,2023-10-11 12:58:00,google_ads,summer_sale
u025543,2023-10-11 05:05:00,2023-10-11 05:52:00,2023-10-11 05:52:00,google_ads,summer_sale
u025544,2023-10-11 11:24:00,2023-10-11 12:00:00,2023-10-11 12:00:00,google_ads,summer_sale
u025545,2023-10-11 06:54:00,2023-10-11 07:53:00,2023-10-11 07:53:00,google_ads,summer_sale
u025546,2023-10-11 12:34:00,2023-10-11 13:03:00,2023-10-11 13:03:00,google_ads,holiday_special
u025547,2023-10-11 00:43:00,2023-10-11 01:25:00,2023-10-11 01:25:00,google_ads,holiday_special
u025548,2023-10-11 16:58:00,2023-10-11 17:52:00,2023-10-11 17:52:00,google_ads,holiday_special
u025549,2023-10-11 13:02:00,2023-10-11 13:57:00,2023-10-11 13:57:00,google_ads,holiday_special
u025550,2023-10-11 12:35:00,2023-10-11 12:35:00,2023-10-11 12:35:00,google_ads,holiday_special
u025551,2023-10-11 19:40:00,2023-10-11 19:56:00,2023-10-11 19:56:00,google_ads,holiday_special
u025552,2023-10-11 13:22:00,2023-10-11 13:33:00,2023-10-11 13:33:00,google_ads,brand_awareness
u025553,2023-10-11 00:25:00,2023-10-11 00:55:00,2023-10-11 00:55:00,google_ads,brand_awareness
u025554,2023-10-11 18:21:00,2023-10-11 19:17:00,2023-10-11 19:17:00,google_ads,brand_awareness
u025555,2023-10-11 22:07:00,2023-10-11 22:27:00,2023-10-11 22:27:00,google_ads,retargeting
u025556,2023-10-11 14:31:00,2023-10-11 14:40:00,2023-10-11 14:40:00,google_ads,retargeting
u025557,2023-10-11 22:16:00,2023-10-11 23:16:00,2023-10-11 23:16:00,google_ads,retargeting
u025558,2023-10-11 06:13:00,2023-10-11 06:41:00,2023-10-11 06:41:00,google_ads,retargeting
u025559,2023-10-11 03:46:00,2023-10-11 04:23:00,2023-10-11 04:23:00,google_ads,retargeting
u025560,2023-10-11 22:35:00,2023-10-11 23:27:00,2023-10-11 23:27:00,google_ads,retargeting
u025561,2023-10-11 05:27:00,2023-10-11 05:53:00,2023-10-11 05:53:00,google_ads,retargeting
u025562,2023-10-11 00:53:00,2023-10-11 01:41:00,2023-10-11 01:41:00,google_ads,retargeting
u025563,2023-10-11 04:23:00,2023-10-11 05:22:00,2023-10-11 05:22:00,google_ads,retargeting
u025564,2023-10-11 21:33:00,2023-10-11 22:15:00,2023-10-11 22:15:00,google_ads,retargeting
u025565,2023-10-11 13:04:00,2023-10-11 13:54:00,2023-10-11 13:54:00,google_ads,retargeting
u025566,2023-10-11 02:12:00,2023-10-11 02:19:00,2023-10-11 02:19:00,google_ads,retargeting
u025567,2023-10-11 19:09:00,2023-10-11 19:36:00,2023-10-11 19:36:00,facebook,new_user_promo
u025568,2023-10-11 17:29:00,2023-10-11 18:24:00,2023-10-11 18:24:00,facebook,new_user_promo
u025569,2023-10-11 00:40:00,2023-10-11 01:27:00,2023-10-11 01:27:00,facebook,new_user_promo
u025570,2023-10-11 04:00:00,2023-10-11 04:01:00,2023-10-11 04:01:00,facebook,new_user_promo
u025571,2023-10-11 20:41:00,2023-10-11 21:37:00,2023-10-11 21:37:00,facebook,new_user_promo
u025572,2023-10-11 07:31:00,2023-10-11 07:58:00,2023-10-11 07:58:00,facebook,new_user_promo
u025573,2023-10-11 00:06:00,2023-10-11 00:43:00,2023-10-11 00:43:00,facebook,summer_sale
u025574,2023-10-11 22:09:00,2023-10-11 22:13:00,2023-10-11 22:13:00,facebook,summer_sale
u025575,2023-10-11 20:07:00,2023-10-11 20:24:00,2023-10-11 20:24:00,facebook,summer_sale
u025576,2023-10-11 19:30:00,2023-10-11 19:30:00,2023-10-11 19:30:00,facebook,holiday_special
u025577,2023-10-11 18:58:00,2023-10-11 19:02:00,2023-10-11 19:02:00,facebook,holiday_special
u025578,2023-10-11 22:18:00,2023-10-11 22:47:00,2023-10-11 22:47:00,facebook,holiday_special
u025579,2023-10-11 01:40:00,2023-10-11 01:43:00,2023-10-11 01:43:00,facebook,brand_awareness
u025580,2023-10-11 06:42:00,2023-10-11 06:50:00,2023-10-11 06:50:00,facebook,brand_awareness
u025581,2023-10-11 17:03:00,2023-10-11 17:47:00,2023-10-11 17:47:00,facebook,retargeting
u025582,2023-10-11 13:51:00,2023-10-11 14:33:00,2023-10-11 14:33:00,facebook,retargeting
u025583,2023-10-11 05:44:00,2023-10-11 06:17:00,2023-10-11 06:17:00,facebook,retargeting
u025584,2023-10-11 00:49:00,2023-10-11 01:11:00,2023-10-11 01:11:00,facebook,retargeting
u025585,2023-10-11 22:48:00,2023-10-11 23:30:00,2023-10-11 23:30:00,facebook,retargeting
u025586,2023-10-11 23:33:00,2023-10-12 00:06:00,2023-10-12 00:06:00,instagram,new_user_promo
u025587,2023-10-11 15:45:00,2023-10-11 16:14:00,2023-10-11 16:14:00,instagram,new_user_promo
u025588,2023-10-11 16:45:00,2023-10-11 17:39:00,2023-10-11 17:39:00,instagram,summer_sale
u025589,2023-10-11 16:55:00,2023-10-11 17:45:00,2023-10-11 17:45:00,instagram,summer_sale
u025590,2023-10-11 01:41:00,2023-10-11 01:46:00,2023-10-11 01:46:00,instagram,holiday_special
u025591,2023-10-11 09:28:00,2023-10-11 10:10:00,2023-10-11 10:10:00,instagram,holiday_special
u025592,2023-10-11 20:05:00,2023-10-11 20:34:00,2023-10-11 20:34:00,instagram,holiday_special
u025593,2023-10-11 04:34:00,2023-10-11 05:18:00,2023-10-11 05:18:00,instagram,brand_awareness
u025594,2023-10-11 13:09:00,2023-10-11 13:41:00,2023-10-11 13:41:00,instagram,brand_awareness
u025595,2023-10-11 04:25:00,2023-10-11 05:21:00,2023-10-11 05:21:00,instagram,retargeting
u025596,2023-10-11 03:25:00,2023-10-11 03:31:00,2023-10-11 03:31:00,instagram,retargeting
u025597,2023-10-11 19:13:00,2023-10-11 19:34:00,2023-10-11 19:34:00,instagram,retargeting
u025598,2023-10-11 14:34:00,2023-10-11 15:15:00,2023-10-11 15:15:00,instagram,retargeting
u025599,2023-10-11 22:23:00,2023-10-11 23:12:00,2023-10-11 23:12:00,instagram,retargeting
u025600,2023-10-11 20:28:00,2023-10-11 21:26:00,2023-10-11 21:26:00,twitter,new_user_promo
u025601,2023-10-11 13:41:00,2023-10-11 14:00:00,2023-10-11 14:00:00,twitter,new_user_promo
u025602,2023-10-11 14:48:00,2023-10-11 14:49:00,2023-10-11 14:49:00,twitter,summer_sale
u025603,2023-10-11 16:45:00,2023-10-11 17:13:00,2023-10-11 17:13:00,twitter,summer_sale
u025604,2023-10-11 06:54:00,2023-10-11 07:34:00,2023-10-11 07:34:00,twitter,holiday_special
u025605,2023-10-11 10:51:00,2023-10-11 11:29:00,2023-10-11 11:29:00,twitter,holiday_special
u025606,2023-10-11 12:21:00,2023-10-11 12:45:00,2023-10-11 12:45:00,twitter,brand_awareness
u025607,2023-10-11 23:44:00,2023-10-12 00:35:00,2023-10-12 00:35:00,twitter,retargeting
u025608,2023-10-11 19:12:00,2023-10-11 19:55:00,2023-10-11 19:55:00,twitter,retargeting
u025609,2023-10-11 03:49:00,2023-10-11 04:26:00,2023-10-11 04:26:00,twitter,retargeting
u025610,2023-10-11 05:42:00,2023-10-11 05:51:00,2023-10-11 05:51:00,twitter,retargeting
u025611,2023-10-11 01:15:00,2023-10-11 01:37:00,2023-10-11 01:37:00,affiliate,new_user_promo
u025612,2023-10-11 04:06:00,2023-10-11 04:19:00,2023-10-11 04:19:00,affiliate,new_user_promo
u025613,2023-10-11 12:34:00,2023-10-11 12:59:00,2023-10-11 12:59:00,affiliate,summer_sale
u025614,2023-10-11 08:11:00,2023-10-11 09:05:00,2023-10-11 09:05:00,affiliate,holiday_special
u025615,2023-10-11 19:25:00,2023-10-11 20:24:00,2023-10-11 20:24:00,affiliate,holiday_special
u025616,2023-10-11 22:37:00,2023-10-11 23:06:00,2023-10-11 23:06:00,affiliate,brand_awareness
u025617,2023-10-11 09:38:00,2023-10-11 10:24:00,2023-10-11 10:24:00,affiliate,retargeting
u025618,2023-10-11 18:06:00,2023-10-11 18:56:00,2023-10-11 18:56:00,affiliate,retargeting
u025619,2023-10-11 22:52:00,2023-10-11 23:31:00,2023-10-11 23:31:00,affiliate,retargeting
u025620,2023-10-11 05:57:00,2023-10-11 06:19:00,2023-10-11 06:19:00,affiliate,retargeting
u025621,2023-10-12 01:31:00,2023-10-12 01:34:00,2023-10-12 01:34:00,google_ads,new_user_promo
u025622,2023-10-12 16:55:00,2023-10-12 17:17:00,2023-10-12 17:17:00,google_ads,new_user_promo
u025623,2023-10-12 03:36:00,2023-10-12 04:03:00,2023-10-12 04:03:00,google_ads,new_user_promo
u025624,2023-10-12 15:56:00,2023-10-12 16:43:00,2023-10-12 16:43:00,google_ads,new_user_promo
u025625,2023-10-12 09:04:00,2023-10-12 10:00:00,2023-10-12 10:00:00,google_ads,new_user_promo
u025626,2023-10-12 17:55:00,2023-10-12 18:21:00,2023-10-12 18:21:00,google_ads,summer_sale
u025627,2023-10-12 21:48:00,2023-10-12 22:18:00,2023-10-12 22:18:00,google_ads,summer_sale
u025628,2023-10-12 06:27:00,2023-10-12 06:50:00,2023-10-12 06:50:00,google_ads,summer_sale
u025629,2023-10-12 18:28:00,2023-10-12 18:35:00,2023-10-12 18:35:00,google_ads,summer_sale
u025630,2023-10-12 18:48:00,2023-10-12 18:56:00,2023-10-12 18:56:00,google_ads,holiday_special
u025631,2023-10-12 03:51:00,2023-10-12 04:22:00,2023-10-12 04:22:00,google_ads,holiday_special
u025632,2023-10-12 16:57:00,2023-10-12 17:13:00,2023-10-12 17:13:00,google_ads,holiday_special
u025633,2023-10-12 17:23:00,2023-10-12 17:51:00,2023-10-12 17:51:00,google_ads,holiday_special
u025634,2023-10-12 09:37:00,2023-10-12 10:08:00,2023-10-12 10:08:00,google_ads,holiday_special
u025635,2023-10-12 15:23:00,2023-10-12 16:01:00,2023-10-12 16:01:00,google_ads,holiday_special
u025636,2023-10-12 08:08:00,2023-10-12 08:31:00,2023-10-12 08:31:00,google_ads,brand_awareness
u025637,2023-10-12 20:57:00,2023-10-12 21:56:00,2023-10-12 21:56:00,google_ads,brand_awareness
u025638,2023-10-12 21:15:00,2023-10-12 21:57:00,2023-10-12 21:57:00,google_ads,retargeting
u025639,2023-10-12 23:08:00,2023-10-13 00:08:00,2023-10-13 00:08:00,google_ads,retargeting
u025640,2023-10-12 11:22:00,2023-10-12 12:03:00,2023-10-12 12:03:00,google_ads,retargeting
u025641,2023-10-12 18:46:00,2023-10-12 19:05:00,2023-10-12 19:05:00,google_ads,retargeting
u025642,2023-10-12 07:22:00,2023-10-12 07:56:00,2023-10-12 07:56:00,google_ads,retargeting
u025643,2023-10-12 08:01:00,2023-10-12 08:24:00,2023-10-12 08:24:00,google_ads,retargeting
u025644,2023-10-12 13:11:00,2023-10-12 13:49:00,2023-10-12 13:49:00,google_ads,retargeting
u025645,2023-10-12 19:45:00,2023-10-12 20:22:00,2023-10-12 20:22:00,facebook,new_user_promo
u025646,2023-10-12 16:01:00,2023-10-12 16:49:00,2023-10-12 16:49:00,facebook,new_user_promo
u025647,2023-10-12 04:14:00,2023-10-12 04:25:00,2023-10-12 04:25:00,facebook,new_user_promo
u025648,2023-10-12 11:58:00,2023-10-12 12:07:00,2023-10-12 12:07:00,facebook,summer_sale
u025649,2023-10-12 01:13:00,2023-10-12 02:06:00,2023-10-12 02:06:00,facebook,summer_sale
u025650,2023-10-12 02:44:00,2023-10-12 03:23:00,2023-10-12 03:23:00,facebook,summer_sale
u025651,2023-10-12 06:49:00,2023-10-12 06:52:00,2023-10-12 06:52:00,facebook,summer_sale
u025652,2023-10-12 23:47:00,2023-10-13 00:11:00,2023-10-13 00:11:00,facebook,summer_sale
u025653,2023-10-12 08:40:00,2023-10-12 09:07:00,2023-10-12 09:07:00,facebook,holiday_special
u025654,2023-10-12 21:51:00,2023-10-12 22:27:00,2023-10-12 22:27:00,facebook,holiday_special
u025655,2023-10-12 04:12:00,2023-10-12 04:21:00,2023-10-12 04:21:00,facebook,holiday_special
u025656,2023-10-12 13:01:00,2023-10-12 13:52:00,2023-10-12 13:52:00,facebook,holiday_special
u025657,2023-10-12 16:45:00,2023-10-12 16:52:00,2023-10-12 16:52:00,facebook,holiday_special
u025658,2023-10-12 19:42:00,2023-10-12 19:47:00,2023-10-12 19:47:00,facebook,brand_awareness
u025659,2023-10-12 19:24:00,2023-10-12 19:50:00,2023-10-12 19:50:00,facebook,brand_awareness
u025660,2023-10-12 19:58:00,2023-10-12 20:34:00,2023-10-12 20:34:00,facebook,retargeting
u025661,2023-10-12 06:27:00,2023-10-12 06:40:00,2023-10-12 06:40:00,facebook,retargeting
u025662,2023-10-12 12:36:00,2023-10-12 12:51:00,2023-10-12 12:51:00,facebook,retargeting
u025663,2023-10-12 23:09:00,2023-10-12 23:11:00,2023-10-12 23:11:00,facebook,retargeting
u025664,2023-10-12 07:15:00,2023-10-12 07:55:00,2023-10-12 07:55:00,facebook,retargeting
u025665,2023-10-12 02:36:00,2023-10-12 02:51:00,2023-10-12 02:51:00,facebook,retargeting
u025666,2023-10-12 18:56:00,2023-10-12 19:26:00,2023-10-12 19:26:00,instagram,new_user_promo
u025667,2023-10-12 19:00:00,2023-10-12 19:13:00,2023-10-12 19:13:00,instagram,new_user_promo
u025668,2023-10-12 01:21:00,2023-10-12 01:41:00,2023-10-12 01:41:00,instagram,new_user_promo
u025669,2023-10-12 21:53:00,2023-10-12 22:18:00,2023-10-12 22:18:00,instagram,summer_sale
u025670,2023-10-12 18:06:00,2023-10-12 18:14:00,2023-10-12 18:14:00,instagram,summer_sale
u025671,2023-10-12 17:35:00,2023-10-12 18:26:00,2023-10-12 18:26:00,instagram,summer_sale
u025672,2023-10-12 16:17:00,2023-10-12 16:40:00,2023-10-12 16:40:00,instagram,holiday_special
u025673,2023-10-12 07:55:00,2023-10-12 08:10:00,2023-10-12 08:10:00,instagram,holiday_special
u025674,2023-10-12 11:14:00,2023-10-12 12:07:00,2023-10-12 12:07:00,instagram,brand_awareness
u025675,2023-10-12 11:18:00,2023-10-12 11:29:00,2023-10-12 11:29:00,instagram,brand_awareness
u025676,2023-10-12 14:27:00,2023-10-12 15:11:00,2023-10-12 15:11:00,instagram,retargeting
u025677,2023-10-12 05:51:00,2023-10-12 05:54:00,2023-10-12 05:54:00,instagram,retargeting
u025678,2023-10-12 04:38:00,2023-10-12 05:16:00,2023-10-12 05:16:00,instagram,retargeting
u025679,2023-10-12 23:03:00,2023-10-12 23:20:00,2023-10-12 23:20:00,instagram,retargeting
u025680,2023-10-12 18:44:00,2023-10-12 19:15:00,2023-10-12 19:15:00,twitter,new_user_promo
u025681,2023-10-12 08:39:00,2023-10-12 09:09:00,2023-10-12 09:09:00,twitter,new_user_promo
u025682,2023-10-12 17:12:00,2023-10-12 17:19:00,2023-10-12 17:19:00,twitter,new_user_promo
u025683,2023-10-12 03:52:00,2023-10-12 04:03:00,2023-10-12 04:03:00,twitter,summer_sale
u025684,2023-10-12 19:03:00,2023-10-12 19:13:00,2023-10-12 19:13:00,twitter,summer_sale
u025685,2023-10-12 13:45:00,2023-10-12 14:22:00,2023-10-12 14:22:00,twitter,holiday_special
u025686,2023-10-12 22:40:00,2023-10-12 23:17:00,2023-10-12 23:17:00,twitter,holiday_special
u025687,2023-10-12 06:43:00,2023-10-12 07:01:00,2023-10-12 07:01:00,twitter,brand_awareness
u025688,2023-10-12 12:34:00,2023-10-12 12:41:00,2023-10-12 12:41:00,twitter,retargeting
u025689,2023-10-12 15:25:00,2023-10-12 15:39:00,2023-10-12 15:39:00,twitter,retargeting
u025690,2023-10-12 19:28:00,2023-10-12 19:38:00,2023-10-12 19:38:00,twitter,retargeting
u025691,2023-10-12 04:21:00,2023-10-12 04:29:00,2023-10-12 04:29:00,twitter,retargeting
u025692,2023-10-12 19:45:00,2023-10-12 19:59:00,2023-10-12 19:59:00,affiliate,new_user_promo
u025693,2023-10-12 02:49:00,2023-10-12 03:17:00,2023-10-12 03:17:00,affiliate,new_user_promo
u025694,2023-10-12 22:00:00,2023-10-12 22:29:00,2023-10-12 22:29:00,affiliate,summer_sale
u025695,2023-10-12 17:25:00,2023-10-12 17:52:00,2023-10-12 17:52:00,affiliate,holiday_special
u025696,2023-10-12 11:27:00,2023-10-12 12:24:00,2023-10-12 12:24:00,affiliate,holiday_special
u025697,2023-10-12 00:16:00,2023-10-12 01:06:00,2023-10-12 01:06:00,affiliate,brand_awareness
u025698,2023-10-12 08:20:00,2023-10-12 08:56:00,2023-10-12 08:56:00,affiliate,retargeting
u025699,2023-10-12 22:13:00,2023-10-12 22:30:00,2023-10-12 22:30:00,affiliate,retargeting
u025700,2023-10-12 23:24:00,2023-10-13 00:10:00,2023-10-13 00:10:00,affiliate,retargeting
u025701,2023-10-13 14:59:00,2023-10-13 15:22:00,2023-10-13 15:22:00,google_ads,new_user_promo
u025702,2023-10-13 21:59:00,2023-10-13 22:40:00,2023-10-13 22:40:00,google_ads,new_user_promo
u025703,2023-10-13 01:53:00,2023-10-13 02:13:00,2023-10-13 02:13:00,google_ads,new_user_promo
u025704,2023-10-13 11:06:00,2023-10-13 11:36:00,2023-10-13 11:36:00,google_ads,new_user_promo
u025705,2023-10-13 23:38:00,2023-10-14 00:20:00,2023-10-14 00:20:00,google_ads,new_user_promo
u025706,2023-10-13 16:53:00,2023-10-13 17:39:00,2023-10-13 17:39:00,google_ads,new_user_promo
u025707,2023-10-13 16:28:00,2023-10-13 17:17:00,2023-10-13 17:17:00,google_ads,new_user_promo
u025708,2023-10-13 19:12:00,2023-10-13 19:17:00,2023-10-13 19:17:00,google_ads,summer_sale
u025709,2023-10-13 15:39:00,2023-10-13 15:58:00,2023-10-13 15:58:00,google_ads,summer_sale
u025710,2023-10-13 06:57:00,2023-10-13 07:01:00,2023-10-13 07:01:00,google_ads,summer_sale
u025711,2023-10-13 04:17:00,2023-10-13 04:59:00,2023-10-13 04:59:00,google_ads,summer_sale
u025712,2023-10-13 10:16:00,2023-10-13 10:29:00,2023-10-13 10:29:00,google_ads,holiday_special
u025713,2023-10-13 10:18:00,2023-10-13 10:59:00,2023-10-13 10:59:00,google_ads,holiday_special
u025714,2023-10-13 10:53:00,2023-10-13 11:06:00,2023-10-13 11:06:00,google_ads,holiday_special
u025715,2023-10-13 11:56:00,2023-10-13 12:11:00,2023-10-13 12:11:00,google_ads,holiday_special
u025716,2023-10-13 17:09:00,2023-10-13 18:08:00,2023-10-13 18:08:00,google_ads,holiday_special
u025717,2023-10-13 23:44:00,2023-10-13 23:48:00,2023-10-13 23:48:00,google_ads,holiday_special
u025718,2023-10-13 02:20:00,2023-10-13 03:04:00,2023-10-13 03:04:00,google_ads,brand_awareness
u025719,2023-10-13 11:16:00,2023-10-13 11:47:00,2023-10-13 11:47:00,google_ads,brand_awareness
u025720,2023-10-13 12:00:00,2023-10-13 12:02:00,2023-10-13 12:02:00,google_ads,retargeting
u025721,2023-10-13 20:03:00,2023-10-13 20:12:00,2023-10-13 20:12:00,google_ads,retargeting
u025722,2023-10-13 15:40:00,2023-10-13 15:50:00,2023-10-13 15:50:00,google_ads,retargeting
u025723,2023-10-13 01:42:00,2023-10-13 02:21:00,2023-10-13 02:21:00,google_ads,retargeting
u025724,2023-10-13 09:16:00,2023-10-13 09:48:00,2023-10-13 09:48:00,google_ads,retargeting
u025725,2023-10-13 01:10:00,2023-10-13 01:56:00,2023-10-13 01:56:00,google_ads,retargeting
u025726,2023-10-13 06:25:00,2023-10-13 06:49:00,2023-10-13 06:49:00,google_ads,retargeting
u025727,2023-10-13 20:11:00,2023-10-13 20:55:00,2023-10-13 20:55:00,google_ads,retargeting
u025728,2023-10-13 12:44:00,2023-10-13 13:12:00,2023-10-13 13:12:00,google_ads,retargeting
u025729,2023-10-13 21:58:00,2023-10-13 22:20:00,2023-10-13 22:20:00,facebook,new_user_promo
u025730,2023-10-13 14:15:00,2023-10-13 14:26:00,2023-10-13 14:26:00,facebook,new_user_promo
u025731,2023-10-13 20:52:00,2023-10-13 21:08:00,2023-10-13 21:08:00,facebook,new_user_promo
u025732,2023-10-13 06:43:00,2023-10-13 06:55:00,2023-10-13 06:55:00,facebook,new_user_promo
u025733,2023-10-13 19:40:00,2023-10-13 19:46:00,2023-10-13 19:46:00,facebook,summer_sale
u025734,2023-10-13 13:53:00,2023-10-13 14:27:00,2023-10-13 14:27:00,facebook,summer_sale
u025735,2023-10-13 12:53:00,2023-10-13 13:49:00,2023-10-13 13:49:00,facebook,summer_sale
u025736,2023-10-13 15:43:00,2023-10-13 15:43:00,2023-10-13 15:43:00,facebook,summer_sale
u025737,2023-10-13 17:46:00,2023-10-13 18:20:00,2023-10-13 18:20:00,facebook,holiday_special
u025738,2023-10-13 10:45:00,2023-10-13 11:05:00,2023-10-13 11:05:00,facebook,holiday_special
u025739,2023-10-13 00:33:00,2023-10-13 00:58:00,2023-10-13 00:58:00,facebook,holiday_special
u025740,2023-10-13 19:32:00,2023-10-13 20:20:00,2023-10-13 20:20:00,facebook,holiday_special
u025741,2023-10-13 09:17:00,2023-10-13 09:31:00,2023-10-13 09:31:00,facebook,brand_awareness
u025742,2023-10-13 19:46:00,2023-10-13 20:27:00,2023-10-13 20:27:00,facebook,brand_awareness
u025743,2023-10-13 09:18:00,2023-10-13 09:35:00,2023-10-13 09:35:00,facebook,retargeting
u025744,2023-10-13 03:37:00,2023-10-13 03:40:00,2023-10-13 03:40:00,facebook,retargeting
u025745,2023-10-13 02:18:00,2023-10-13 02:19:00,2023-10-13 02:19:00,facebook,retargeting
u025746,2023-10-13 10:14:00,2023-10-13 10:23:00,2023-10-13 10:23:00,facebook,retargeting
u025747,2023-10-13 16:36:00,2023-10-13 17:25:00,2023-10-13 17:25:00,facebook,retargeting
u025748,2023-10-13 20:14:00,2023-10-13 20:44:00,2023-10-13 20:44:00,facebook,retargeting
u025749,2023-10-13 08:53:00,2023-10-13 09:32:00,2023-10-13 09:32:00,facebook,retargeting
u025750,2023-10-13 06:35:00,2023-10-13 06:57:00,2023-10-13 06:57:00,facebook,retargeting
u025751,2023-10-13 09:30:00,2023-10-13 10:23:00,2023-10-13 10:23:00,facebook,retargeting
u025752,2023-10-13 19:57:00,2023-10-13 20:06:00,2023-10-13 20:06:00,instagram,new_user_promo
u025753,2023-10-13 03:54:00,2023-10-13 04:52:00,2023-10-13 04:52:00,instagram,new_user_promo
u025754,2023-10-13 00:02:00,2023-10-13 00:08:00,2023-10-13 00:08:00,instagram,new_user_promo
u025755,2023-10-13 17:54:00,2023-10-13 18:45:00,2023-10-13 18:45:00,instagram,summer_sale
u025756,2023-10-13 02:25:00,2023-10-13 02:57:00,2023-10-13 02:57:00,instagram,summer_sale
u025757,2023-10-13 18:37:00,2023-10-13 19:33:00,2023-10-13 19:33:00,instagram,summer_sale
u025758,2023-10-13 21:51:00,2023-10-13 22:30:00,2023-10-13 22:30:00,instagram,summer_sale
u025759,2023-10-13 14:11:00,2023-10-13 14:50:00,2023-10-13 14:50:00,instagram,holiday_special
u025760,2023-10-13 21:14:00,2023-10-13 21:55:00,2023-10-13 21:55:00,instagram,holiday_special
u025761,2023-10-13 03:52:00,2023-10-13 04:05:00,2023-10-13 04:05:00,instagram,holiday_special
u025762,2023-10-13 05:18:00,2023-10-13 06:06:00,2023-10-13 06:06:00,instagram,brand_awareness
u025763,2023-10-13 21:25:00,2023-10-13 22:02:00,2023-10-13 22:02:00,instagram,brand_awareness
u025764,2023-10-13 08:22:00,2023-10-13 08:45:00,2023-10-13 08:45:00,instagram,retargeting
u025765,2023-10-13 15:18:00,2023-10-13 15:38:00,2023-10-13 15:38:00,instagram,retargeting
u025766,2023-10-13 07:10:00,2023-10-13 07:43:00,2023-10-13 07:43:00,instagram,retargeting
u025767,2023-10-13 10:28:00,2023-10-13 11:18:00,2023-10-13 11:18:00,instagram,retargeting
u025768,2023-10-13 17:09:00,2023-10-13 18:05:00,2023-10-13 18:05:00,instagram,retargeting
u025769,2023-10-13 21:38:00,2023-10-13 21:42:00,2023-10-13 21:42:00,instagram,retargeting
u025770,2023-10-13 03:26:00,2023-10-13 03:31:00,2023-10-13 03:31:00,twitter,new_user_promo
u025771,2023-10-13 11:05:00,2023-10-13 11:50:00,2023-10-13 11:50:00,twitter,new_user_promo
u025772,2023-10-13 17:02:00,2023-10-13 17:04:00,2023-10-13 17:04:00,twitter,summer_sale
u025773,2023-10-13 06:26:00,2023-10-13 06:45:00,2023-10-13 06:45:00,twitter,summer_sale
u025774,2023-10-13 15:38:00,2023-10-13 16:01:00,2023-10-13 16:01:00,twitter,holiday_special
u025775,2023-10-13 13:30:00,2023-10-13 13:33:00,2023-10-13 13:33:00,twitter,holiday_special
u025776,2023-10-13 21:56:00,2023-10-13 22:01:00,2023-10-13 22:01:00,twitter,holiday_special
u025777,2023-10-13 14:03:00,2023-10-13 14:21:00,2023-10-13 14:21:00,twitter,brand_awareness
u025778,2023-10-13 23:27:00,2023-10-13 23:37:00,2023-10-13 23:37:00,twitter,retargeting
u025779,2023-10-13 13:07:00,2023-10-13 13:18:00,2023-10-13 13:18:00,twitter,retargeting
u025780,2023-10-13 10:18:00,2023-10-13 11:11:00,2023-10-13 11:11:00,twitter,retargeting
u025781,2023-10-13 11:24:00,2023-10-13 12:22:00,2023-10-13 12:22:00,affiliate,new_user_promo
u025782,2023-10-13 11:02:00,2023-10-13 11:20:00,2023-10-13 11:20:00,affiliate,new_user_promo
u025783,2023-10-13 14:12:00,2023-10-13 14:22:00,2023-10-13 14:22:00,affiliate,summer_sale
u025784,2023-10-13 00:06:00,2023-10-13 01:04:00,2023-10-13 01:04:00,affiliate,summer_sale
u025785,2023-10-13 06:04:00,2023-10-13 06:11:00,2023-10-13 06:11:00,affiliate,holiday_special
u025786,2023-10-13 07:52:00,2023-10-13 08:13:00,2023-10-13 08:13:00,affiliate,holiday_special
u025787,2023-10-13 08:33:00,2023-10-13 09:23:00,2023-10-13 09:23:00,affiliate,brand_awareness
u025788,2023-10-13 13:17:00,2023-10-13 13:56:00,2023-10-13 13:56:00,affiliate,retargeting
u025789,2023-10-13 23:44:00,2023-10-13 23:54:00,2023-10-13 23:54:00,affiliate,retargeting
u025790,2023-10-14 04:55:00,2023-10-14 05:37:00,2023-10-14 05:37:00,google_ads,new_user_promo
